seizure_id,date,year,month,state,district,latitude,longitude,drug_type,quantity_kg,agency
SZ005941,2021-12-14,2021,12,Jammu and Kashmir,Baramulla,33.7675,77.3708,MDMA,0.53,BSF
SZ005942,2018-03-13,2018,3,Haryana,Sirsa,29.4903,75.8369,Methamphetamine,0.69,BSF
SZ005943,2024-04-23,2024,4,Manipur,Imphal East,24.8238,94.0493,Charas/Hashish,7.39,State Police
SZ005944,2022-10-17,2022,10,Madhya Pradesh,Gwalior,23.4355,79.1572,Pharmaceutical Opioids,7.56,NCB
SZ005945,2021-10-01,2021,10,Tamil Nadu,Chennai,10.9158,78.8539,Heroin,0.19,State Police
SZ005946,2021-08-19,2021,8,Mizoram,Aizawl,23.5041,92.6077,Pharmaceutical Opioids,10.62,BSF
SZ005947,2022-12-26,2022,12,Bihar,Bhagalpur,24.8615,85.1909,Charas/Hashish,3.87,BSF
SZ005948,2021-03-18,2021,3,Mizoram,Aizawl,23.5278,92.6719,Cannabis (Ganja),2.23,NCB
SZ005949,2020-02-09,2020,2,Mizoram,Aizawl,23.1073,92.9848,Poppy Husk,52.6,Customs
SZ005950,2023-07-24,2023,7,Mizoram,Champhai,22.7804,93.435,Cannabis (Ganja),124.39,State Police
SZ005951,2022-06-15,2022,6,Assam,Karimganj,26.0105,92.7509,Charas/Hashish,9.15,NCB
SZ005952,2020-03-16,2020,3,Madhya Pradesh,Bhopal,22.5218,79.3404,Poppy Husk,16.06,Customs
SZ005953,2021-02-17,2021,2,Uttar Pradesh,Varanasi,26.5148,80.9423,Cannabis (Ganja),353.75,NCB
SZ005954,2024-12-05,2024,12,Mizoram,Lunglei,22.9255,92.1537,Opium,11.81,State Police
SZ005955,2019-02-14,2019,2,Telangana,Warangal,18.8326,79.3341,Opium,8.25,State Police
SZ005956,2021-06-22,2021,6,Punjab,Ferozepur,31.4413,76.0271,Charas/Hashish,5.17,State Police
SZ005957,2022-04-06,2022,4,Madhya Pradesh,Gwalior,22.8647,78.1752,Charas/Hashish,2.8,State Police
SZ005958,2021-12-11,2021,12,Punjab,Ludhiana,30.8508,75.4718,Heroin,4.13,BSF
SZ005959,2021-07-25,2021,7,Bihar,Bhagalpur,24.5522,85.9741,Cannabis (Ganja),117.53,NCB
SZ005960,2019-10-02,2019,10,Delhi,North West Delhi,28.7943,77.731,Heroin,4.47,Customs
SZ005961,2019-07-16,2019,7,Karnataka,Mangaluru,14.5302,75.623,Charas/Hashish,19.34,NCB
SZ005962,2022-04-23,2022,4,Maharashtra,Thane,20.2487,76.2461,Ketamine,4.96,Customs
SZ005963,2024-03-09,2024,3,Kerala,Kochi,11.3672,76.578,Cannabis (Ganja),51.23,NCB
SZ005964,2023-06-19,2023,6,Manipur,Churachandpur,24.9397,93.501,Heroin,10.49,NCB
SZ005965,2024-09-27,2024,9,Manipur,Chandel,23.9695,94.0588,Methamphetamine,2.77,State Police
SZ005966,2024-11-05,2024,11,Odisha,Ganjam,20.7111,84.5817,Cannabis (Ganja),267.8,State Police
SZ005967,2024-05-13,2024,5,Punjab,Amritsar,30.6365,74.9413,Heroin,8.36,DRI
SZ005968,2020-03-18,2020,3,Karnataka,Mysuru,15.4165,75.9673,Charas/Hashish,12.29,NCB
SZ005969,2022-01-22,2022,1,Gujarat,Ahmedabad,22.1849,70.5561,Cannabis (Ganja),29.44,BSF
SZ005970,2022-01-25,2022,1,Madhya Pradesh,Gwalior,23.13,77.9967,Opium,17.24,NCB
SZ005971,2023-02-03,2023,2,Assam,Karimganj,25.6527,92.5275,Cannabis (Ganja),35.99,State Police
SZ005972,2019-07-01,2019,7,Rajasthan,Jaisalmer,27.5173,73.9878,Charas/Hashish,6.32,Customs
SZ005973,2024-06-09,2024,6,Telangana,Hyderabad,18.7993,78.4881,Heroin,4.07,NCB
SZ005974,2018-03-04,2018,3,Maharashtra,Nashik,19.292,76.2695,Cannabis (Ganja),369.52,DRI
SZ005975,2022-12-10,2022,12,Manipur,Imphal West,25.3349,93.2676,Heroin,1.99,State Police
SZ005976,2024-04-25,2024,4,Karnataka,Bengaluru Urban,14.8484,75.3578,Heroin,0.25,BSF
SZ005977,2021-12-25,2021,12,West Bengal,Kolkata,23.4555,88.1747,Cannabis (Ganja),45.93,Customs
SZ005978,2018-11-07,2018,11,Madhya Pradesh,Indore,22.3579,77.9637,Cocaine,1.95,BSF
SZ005979,2022-04-01,2022,4,Bihar,Muzaffarpur,24.75,86.077,Heroin,2.64,NCB
SZ005980,2024-09-01,2024,9,Mizoram,Aizawl,22.7054,92.5166,Opium,7.9,Coast Guard
SZ005981,2021-01-06,2021,1,Manipur,Imphal East,25.0969,93.3835,Methamphetamine,8.2,NCB
SZ005982,2021-07-15,2021,7,Manipur,Chandel,25.4413,93.9016,Methamphetamine,6.51,Customs
SZ005983,2024-09-12,2024,9,Uttar Pradesh,Ghaziabad,27.421,81.1695,Cannabis (Ganja),13.81,NCB
SZ005984,2022-09-02,2022,9,West Bengal,Kolkata,22.6532,87.4423,Opium,5.94,Customs
SZ005985,2023-04-04,2023,4,Punjab,Tarn Taran,31.255,74.97,Heroin,10.57,NCB
SZ005986,2023-09-10,2023,9,Punjab,Ferozepur,31.4641,75.8367,Heroin,1.75,Customs
SZ005987,2019-05-03,2019,5,Jammu and Kashmir,Baramulla,33.9638,75.8529,Heroin,3.9,NCB
SZ005988,2020-06-21,2020,6,Andhra Pradesh,Visakhapatnam,15.4005,79.9795,Pharmaceutical Opioids,34.47,State Police
SZ005989,2023-03-14,2023,3,Bihar,Patna,24.3417,85.799,Charas/Hashish,1.0,NCB
SZ005990,2021-05-09,2021,5,Uttar Pradesh,Varanasi,26.8761,80.3023,Cocaine,1.0,State Police
SZ005991,2019-11-15,2019,11,Assam,Guwahati,26.017,93.5933,Cannabis (Ganja),27.06,State Police
SZ005992,2024-03-20,2024,3,Maharashtra,Pune,19.9717,76.2777,Cannabis (Ganja),444.09,NCB
SZ005993,2024-09-01,2024,9,Mizoram,Aizawl,23.094,92.9211,Heroin,7.15,NCB
SZ005994,2021-04-27,2021,4,Madhya Pradesh,Gwalior,23.4025,78.0963,Charas/Hashish,8.87,NCB
SZ005995,2023-12-25,2023,12,Haryana,Gurugram,28.9748,76.0038,Methamphetamine,18.47,State Police
SZ005996,2021-06-01,2021,6,Delhi,New Delhi,28.5253,77.8177,MDMA,3.74,Customs
SZ005997,2020-11-27,2020,11,Bihar,Bhagalpur,25.2524,85.6206,Heroin,5.68,NCB
SZ005998,2019-06-04,2019,6,Punjab,Tarn Taran,31.861,75.8864,Charas/Hashish,5.44,State Police
SZ005999,2024-08-09,2024,8,Bihar,Muzaffarpur,25.5711,85.7458,Methamphetamine,4.23,NCB
SZ006000,2024-01-27,2024,1,Punjab,Ludhiana,31.0239,74.5737,Opium,4.09,Coast Guard
SZ006001,2022-05-03,2022,5,Rajasthan,Bikaner,26.5256,73.5942,Pharmaceutical Opioids,6.13,Customs
SZ006002,2022-10-13,2022,10,Rajasthan,Kota,27.6628,74.5659,Cannabis (Ganja),39.53,State Police
SZ006003,2021-05-12,2021,5,Manipur,Churachandpur,25.3372,94.0586,Cannabis (Ganja),0.67,NCB
SZ006004,2020-12-17,2020,12,Rajasthan,Bikaner,26.7844,73.8315,Pharmaceutical Opioids,0.54,State Police
SZ006005,2024-02-06,2024,2,Karnataka,Mangaluru,15.3964,76.2602,Methamphetamine,7.26,State Police
SZ006006,2022-12-20,2022,12,Karnataka,Mysuru,15.9424,75.9505,Heroin,3.31,Coast Guard
SZ006007,2022-02-04,2022,2,Telangana,Warangal,17.7094,79.6284,Heroin,1.41,DRI
SZ006008,2021-04-19,2021,4,Jammu and Kashmir,Poonch,34.4905,76.7341,Heroin,7.36,NCB
SZ006009,2024-11-13,2024,11,Haryana,Sirsa,29.0554,76.7497,Cannabis (Ganja),35.67,NCB
SZ006010,2024-07-08,2024,7,Odisha,Koraput,20.9736,85.144,Charas/Hashish,10.46,Customs
SZ006011,2024-09-27,2024,9,Rajasthan,Jodhpur,27.3966,74.0459,Heroin,0.55,State Police
SZ006012,2021-11-17,2021,11,Tamil Nadu,Chennai,11.7297,78.6971,Ketamine,6.54,State Police
SZ006013,2022-09-07,2022,9,Maharashtra,Pune,19.4099,76.0788,Opium,24.62,State Police
SZ006014,2021-08-07,2021,8,Rajasthan,Bikaner,27.7841,74.8506,Heroin,0.95,DRI
SZ006015,2019-02-19,2019,2,Punjab,Tarn Taran,31.2837,74.6815,Poppy Husk,25.02,State Police
SZ006016,2022-05-18,2022,5,Jammu and Kashmir,Baramulla,33.5717,77.0923,Charas/Hashish,4.31,State Police
SZ006017,2018-07-03,2018,7,Maharashtra,Pune,19.3616,76.4509,Heroin,12.52,NCB
SZ006018,2023-12-07,2023,12,Uttar Pradesh,Lucknow,26.1494,81.6806,Pharmaceutical Opioids,17.29,NCB
SZ006019,2020-11-14,2020,11,Gujarat,Surat,22.1147,70.6758,Heroin,3.22,DRI
SZ006020,2023-10-14,2023,10,Kerala,Kozhikode,10.879,76.079,Methamphetamine,1.16,State Police
SZ006021,2019-10-16,2019,10,Punjab,Tarn Taran,30.8979,74.9621,Cocaine,0.16,NCB
SZ006022,2022-09-13,2022,9,Madhya Pradesh,Indore,22.5978,78.0625,Heroin,1.84,State Police
SZ006023,2018-01-10,2018,1,Andhra Pradesh,Anantapur,16.6494,79.228,Cannabis (Ganja),31.03,Customs
SZ006024,2020-04-13,2020,4,Madhya Pradesh,Gwalior,22.6436,79.4009,Opium,4.0,NCB
SZ006025,2022-07-26,2022,7,Karnataka,Mysuru,15.291,76.1945,Opium,6.74,BSF
SZ006026,2019-10-22,2019,10,Maharashtra,Nagpur,19.1142,75.0556,Cannabis (Ganja),71.52,NCB
SZ006027,2020-09-01,2020,9,Punjab,Amritsar,30.8695,75.9682,Cannabis (Ganja),8.84,State Police
SZ006028,2020-11-12,2020,11,Mizoram,Lunglei,23.8773,93.4703,Heroin,1.61,BSF
SZ006029,2024-08-10,2024,8,Tamil Nadu,Tirunelveli,11.2862,78.6147,Pharmaceutical Opioids,0.97,NCB
SZ006030,2024-03-17,2024,3,Gujarat,Surat,22.9448,71.5292,Heroin,6.66,NCB
SZ006031,2018-11-26,2018,11,Maharashtra,Nashik,19.5608,76.3755,Heroin,5.39,Coast Guard
SZ006032,2020-11-13,2020,11,Telangana,Hyderabad,17.833,79.2228,Cocaine,16.24,Customs
SZ006033,2020-06-13,2020,6,Gujarat,Kutch,21.76,70.4307,Heroin,14.69,State Police
SZ006034,2022-12-17,2022,12,Punjab,Gurdaspur,30.5482,75.6046,Opium,3.39,NCB
SZ006035,2019-10-08,2019,10,Rajasthan,Kota,27.627,74.6251,Heroin,0.13,NCB
SZ006036,2021-03-18,2021,3,Gujarat,Surat,22.9748,71.7262,Opium,20.64,Customs
SZ006037,2020-04-04,2020,4,Jammu and Kashmir,Poonch,34.4348,77.1524,Heroin,0.71,State Police
SZ006038,2019-09-01,2019,9,Odisha,Cuttack,21.2378,85.2668,Charas/Hashish,20.0,BSF
SZ006039,2018-04-16,2018,4,Gujarat,Kutch,23.037,71.0744,Charas/Hashish,4.56,NCB
SZ006040,2021-11-19,2021,11,Gujarat,Bhavnagar,22.5677,70.4006,Pharmaceutical Opioids,0.36,Coast Guard
SZ006041,2020-01-18,2020,1,Maharashtra,Thane,19.2184,76.4806,Cannabis (Ganja),42.39,State Police
SZ006042,2018-10-13,2018,10,Haryana,Gurugram,29.0557,75.8509,Charas/Hashish,2.7,NCB
SZ006043,2021-08-18,2021,8,Delhi,South Delhi,28.9191,76.6557,Ketamine,4.81,Customs
SZ006044,2019-09-12,2019,9,Punjab,Gurdaspur,31.0618,74.7317,Pharmaceutical Opioids,0.47,NCB
SZ006045,2023-02-14,2023,2,Uttar Pradesh,Agra,26.2204,80.8904,Opium,2.12,NCB
SZ006046,2018-11-09,2018,11,Punjab,Amritsar,30.4562,74.8148,Methamphetamine,10.18,NCB
SZ006047,2019-04-04,2019,4,Odisha,Cuttack,21.2196,84.3066,Methamphetamine,1.0,NCB
SZ006048,2022-10-06,2022,10,West Bengal,Malda,23.6276,87.5337,Cannabis (Ganja),15.85,BSF
SZ006049,2024-07-25,2024,7,Jammu and Kashmir,Baramulla,34.0869,77.3329,Heroin,2.04,State Police
SZ006050,2019-02-12,2019,2,Punjab,Amritsar,31.7518,74.9649,Methamphetamine,12.42,State Police
SZ006051,2023-08-21,2023,8,Rajasthan,Bikaner,27.7145,74.3899,Charas/Hashish,0.43,Coast Guard
SZ006052,2019-10-14,2019,10,Punjab,Gurdaspur,30.8897,75.2606,Charas/Hashish,0.34,State Police
SZ006053,2023-09-16,2023,9,Punjab,Amritsar,31.2597,75.8105,Poppy Husk,502.32,State Police
SZ006054,2018-09-10,2018,9,Maharashtra,Pune,20.504,75.7608,Heroin,17.47,State Police
SZ006055,2019-09-18,2019,9,Haryana,Karnal,28.5739,76.5649,Opium,0.36,NCB
SZ006056,2023-03-01,2023,3,Bihar,Bhagalpur,24.4216,85.4374,Cannabis (Ganja),177.64,DRI
SZ006057,2024-06-27,2024,6,Assam,Dibrugarh,25.5594,93.1247,Pharmaceutical Opioids,2.09,NCB
SZ006058,2023-03-26,2023,3,Mizoram,Lunglei,23.1664,93.1938,Cannabis (Ganja),113.08,NCB
SZ006059,2022-10-05,2022,10,Punjab,Ferozepur,30.4508,75.5802,Heroin,1.06,State Police
SZ006060,2019-02-01,2019,2,Manipur,Chandel,25.378,93.3823,Cannabis (Ganja),1.3,NCB
SZ006061,2022-12-14,2022,12,Karnataka,Bengaluru Urban,14.6944,76.0453,Charas/Hashish,0.73,Coast Guard
SZ006062,2023-10-18,2023,10,Maharashtra,Pune,20.5264,75.3067,Charas/Hashish,1.35,NCB
SZ006063,2024-08-17,2024,8,Rajasthan,Jaisalmer,27.2769,74.9704,Heroin,4.73,Customs
SZ006064,2021-02-07,2021,2,Karnataka,Bengaluru Urban,15.2716,75.7351,Opium,7.14,NCB
SZ006065,2023-05-20,2023,5,West Bengal,Malda,22.3393,87.7219,Opium,7.06,State Police
SZ006066,2019-12-23,2019,12,Kerala,Kochi,11.0884,75.4929,Heroin,0.86,NCB
SZ006067,2020-05-18,2020,5,Maharashtra,Nashik,20.4613,75.1909,Heroin,3.42,Customs
SZ006068,2019-04-14,2019,4,Telangana,Khammam,18.6431,78.7772,Methamphetamine,4.66,NCB
SZ006069,2022-05-27,2022,5,Odisha,Cuttack,21.1747,85.2992,Charas/Hashish,5.25,DRI
SZ006070,2022-03-10,2022,3,Maharashtra,Nagpur,20.4265,75.5934,Opium,17.12,Coast Guard
SZ006071,2024-08-05,2024,8,Delhi,East Delhi,28.3039,77.495,Methamphetamine,6.74,State Police
SZ006072,2024-05-12,2024,5,Mizoram,Lunglei,22.6562,93.3324,Cannabis (Ganja),252.38,BSF
SZ006073,2024-08-16,2024,8,Madhya Pradesh,Bhopal,23.317,79.2446,Heroin,10.06,State Police
SZ006074,2018-02-10,2018,2,Rajasthan,Jodhpur,26.4927,73.8069,MDMA,0.25,NCB
SZ006075,2024-11-08,2024,11,Manipur,Imphal East,24.6776,94.091,Cannabis (Ganja),86.33,NCB
SZ006076,2023-07-18,2023,7,Delhi,North West Delhi,28.7076,76.579,Charas/Hashish,4.52,BSF
SZ006077,2022-03-11,2022,3,Punjab,Tarn Taran,30.8076,74.7811,Opium,21.85,NCB
SZ006078,2023-01-13,2023,1,Punjab,Gurdaspur,31.5938,76.0394,Cannabis (Ganja),268.47,State Police
SZ006079,2024-04-15,2024,4,Andhra Pradesh,Visakhapatnam,16.1654,79.8865,Cocaine,0.57,State Police
SZ006080,2024-07-21,2024,7,Kerala,Kollam,11.0053,75.6015,Cannabis (Ganja),416.83,State Police
SZ006081,2018-07-20,2018,7,Rajasthan,Jaisalmer,26.6588,74.0148,Poppy Husk,2.81,State Police
SZ006082,2022-03-25,2022,3,Haryana,Sirsa,29.6793,75.2983,Heroin,2.19,State Police
SZ006083,2021-12-23,2021,12,Manipur,Imphal East,24.0972,93.8943,Opium,10.15,NCB
SZ006084,2021-07-16,2021,7,Delhi,East Delhi,28.1372,77.896,Charas/Hashish,21.78,Customs
SZ006085,2019-08-20,2019,8,Madhya Pradesh,Indore,23.5683,77.9616,MDMA,1.79,DRI
SZ006086,2024-02-18,2024,2,Haryana,Gurugram,29.0475,76.7796,MDMA,0.93,NCB
SZ006087,2020-06-17,2020,6,Bihar,Muzaffarpur,25.5018,85.1414,Cocaine,0.71,Customs
SZ006088,2018-11-05,2018,11,Rajasthan,Jodhpur,27.0081,74.6424,Heroin,10.11,Customs
SZ006089,2023-11-18,2023,11,Gujarat,Surat,22.1952,70.9774,Opium,13.76,State Police
SZ006090,2021-03-15,2021,3,Delhi,New Delhi,28.1136,77.0966,Methamphetamine,1.32,State Police
SZ006091,2020-08-26,2020,8,Assam,Guwahati,26.3503,93.1194,Charas/Hashish,11.59,State Police
SZ006092,2021-12-26,2021,12,Madhya Pradesh,Gwalior,23.58,78.5335,Pharmaceutical Opioids,2.57,DRI
SZ006093,2020-06-03,2020,6,Haryana,Gurugram,28.9341,76.093,Cannabis (Ganja),93.98,State Police
SZ006094,2022-08-19,2022,8,Karnataka,Mangaluru,15.3352,75.3167,MDMA,2.5,State Police
SZ006095,2023-03-22,2023,3,Mizoram,Lunglei,23.4763,92.7714,Cannabis (Ganja),221.75,Customs
SZ006096,2019-01-25,2019,1,Jammu and Kashmir,Srinagar,34.2533,77.0345,Charas/Hashish,3.99,Customs
SZ006097,2020-04-27,2020,4,Uttar Pradesh,Varanasi,26.7807,81.2166,Opium,42.28,Customs
SZ006098,2024-04-22,2024,4,Tamil Nadu,Madurai,11.9298,77.9207,Heroin,1.21,State Police
SZ006099,2024-07-20,2024,7,Assam,Guwahati,25.6665,93.5588,Heroin,1.29,NCB
SZ006100,2022-04-06,2022,4,Odisha,Ganjam,20.8221,85.0992,Cannabis (Ganja),176.46,State Police
SZ006101,2020-06-10,2020,6,Gujarat,Surat,21.919,70.6551,Cannabis (Ganja),120.02,Coast Guard
SZ006102,2024-10-22,2024,10,Assam,Cachar,26.9792,92.7128,Cannabis (Ganja),215.26,NCB
SZ006103,2019-12-15,2019,12,Rajasthan,Barmer,26.8604,74.0535,Opium,4.28,NCB
SZ006104,2023-09-15,2023,9,Tamil Nadu,Tirunelveli,11.1163,79.1787,Charas/Hashish,39.14,NCB
SZ006105,2021-07-05,2021,7,Jammu and Kashmir,Baramulla,33.7757,76.4172,Charas/Hashish,0.37,NCB
SZ006106,2024-03-23,2024,3,Gujarat,Porbandar,22.1806,71.871,Charas/Hashish,1.1,Customs
SZ006107,2023-09-02,2023,9,Karnataka,Bengaluru Urban,14.8036,75.0303,Cannabis (Ganja),99.1,Coast Guard
SZ006108,2019-07-15,2019,7,Karnataka,Bengaluru Urban,14.9316,76.0364,Heroin,2.22,NCB
SZ006109,2018-01-11,2018,1,Karnataka,Mysuru,15.0247,75.8011,Methamphetamine,3.05,NCB
SZ006110,2018-03-03,2018,3,Punjab,Ferozepur,31.7873,75.8758,Ketamine,5.09,Customs
SZ006111,2018-02-26,2018,2,Delhi,North West Delhi,29.0005,76.9222,Heroin,0.06,State Police
SZ006112,2020-07-04,2020,7,Manipur,Imphal East,25.0595,94.6004,Opium,8.02,State Police
SZ006113,2024-09-19,2024,9,Bihar,Gaya,24.9988,85.2552,MDMA,4.06,State Police
SZ006114,2024-03-18,2024,3,Jammu and Kashmir,Jammu,33.5489,76.8536,Heroin,2.66,NCB
SZ006115,2020-06-13,2020,6,Odisha,Bhubaneswar,21.0728,85.1825,Heroin,3.28,NCB
SZ006116,2019-02-11,2019,2,Karnataka,Bengaluru Urban,15.7947,76.2465,Cocaine,0.05,State Police
SZ006117,2023-04-23,2023,4,Delhi,South Delhi,28.4647,76.6662,MDMA,0.78,State Police
SZ006118,2024-06-17,2024,6,Delhi,South Delhi,28.4829,77.0459,Cocaine,1.9,DRI
SZ006119,2024-02-22,2024,2,Odisha,Bhubaneswar,21.1352,85.7815,Cocaine,8.46,Coast Guard
SZ006120,2022-11-20,2022,11,Punjab,Ferozepur,31.6315,75.1273,Cannabis (Ganja),497.67,NCB
SZ006121,2022-03-25,2022,3,Gujarat,Ahmedabad,21.8605,71.8467,Heroin,3.27,BSF
SZ006122,2019-04-26,2019,4,Rajasthan,Kota,26.3007,74.0405,Cannabis (Ganja),176.11,State Police
SZ006123,2024-10-12,2024,10,Uttar Pradesh,Kanpur,27.2559,80.2457,Charas/Hashish,7.62,State Police
SZ006124,2020-10-21,2020,10,Mizoram,Champhai,23.3741,93.4107,Pharmaceutical Opioids,16.48,NCB
SZ006125,2021-07-10,2021,7,Punjab,Ludhiana,30.3779,74.9798,Methamphetamine,15.9,State Police
SZ006126,2024-01-06,2024,1,Odisha,Ganjam,20.715,84.3259,Methamphetamine,11.3,NCB
SZ006127,2022-11-09,2022,11,West Bengal,Nadia,22.2536,88.3678,Charas/Hashish,6.19,State Police
SZ006128,2020-05-08,2020,5,Jammu and Kashmir,Poonch,34.1068,75.9257,Cocaine,2.29,NCB
SZ006129,2018-07-03,2018,7,Assam,Dibrugarh,25.6984,93.6245,Cocaine,3.22,NCB
SZ006130,2018-12-08,2018,12,Maharashtra,Nagpur,19.012,75.2394,Methamphetamine,0.21,NCB
SZ006131,2020-03-03,2020,3,Uttar Pradesh,Ghaziabad,26.9249,80.325,Cannabis (Ganja),2.46,NCB
SZ006132,2020-06-04,2020,6,Delhi,East Delhi,28.3018,76.3517,Cannabis (Ganja),96.3,BSF
SZ006133,2021-09-08,2021,9,Odisha,Bhubaneswar,21.48,85.5358,Methamphetamine,1.69,NCB
SZ006134,2019-10-14,2019,10,Delhi,North West Delhi,28.4675,76.9564,MDMA,2.58,Customs
SZ006135,2022-07-22,2022,7,Mizoram,Lunglei,23.4258,93.6223,Cocaine,1.58,Customs
SZ006136,2024-11-25,2024,11,Mizoram,Lunglei,23.9319,92.471,Cannabis (Ganja),139.39,State Police
SZ006137,2024-08-15,2024,8,Uttar Pradesh,Agra,26.9648,80.6013,Methamphetamine,1.2,NCB
SZ006138,2019-08-18,2019,8,Delhi,South Delhi,28.9551,76.495,Ketamine,0.9,State Police
SZ006139,2024-04-08,2024,4,Gujarat,Kutch,22.8098,71.0463,Heroin,1.37,BSF
SZ006140,2021-02-13,2021,2,Assam,Cachar,25.6033,92.7935,Methamphetamine,4.71,NCB
SZ006141,2020-09-11,2020,9,Jammu and Kashmir,Srinagar,33.7379,75.8095,Cannabis (Ganja),135.04,Customs
SZ006142,2022-09-14,2022,9,Rajasthan,Jodhpur,26.5004,74.8503,Methamphetamine,0.9,BSF
SZ006143,2022-08-12,2022,8,Manipur,Imphal West,24.2202,94.3866,Heroin,5.97,Coast Guard
SZ006144,2023-07-04,2023,7,Punjab,Gurdaspur,31.0956,75.8426,Heroin,0.14,NCB
SZ006145,2019-06-06,2019,6,Jammu and Kashmir,Srinagar,33.6851,76.0815,Cocaine,1.55,Customs
SZ006146,2024-10-11,2024,10,Delhi,South Delhi,28.2339,76.569,Cannabis (Ganja),127.96,Customs
SZ006147,2021-06-01,2021,6,Maharashtra,Nagpur,20.53,76.0475,Opium,20.75,NCB
SZ006148,2024-05-12,2024,5,Kerala,Kollam,10.2541,76.6361,Cocaine,1.18,State Police
SZ006149,2022-06-17,2022,6,Delhi,New Delhi,29.4909,76.552,Pharmaceutical Opioids,25.55,NCB
SZ006150,2022-05-24,2022,5,Karnataka,Belagavi,15.5963,75.2486,Methamphetamine,0.05,State Police
SZ006151,2020-08-10,2020,8,Andhra Pradesh,Visakhapatnam,15.3011,79.156,Pharmaceutical Opioids,8.72,State Police
SZ006152,2021-06-03,2021,6,Maharashtra,Nashik,20.4441,75.3853,Cannabis (Ganja),51.22,NCB
SZ006153,2021-12-17,2021,12,Maharashtra,Pune,19.7446,76.0328,Cannabis (Ganja),74.29,Coast Guard
SZ006154,2024-11-14,2024,11,Gujarat,Bhavnagar,22.1117,71.6018,Charas/Hashish,5.34,State Police
SZ006155,2024-01-13,2024,1,Rajasthan,Jaisalmer,27.2532,73.7537,Poppy Husk,566.76,State Police
SZ006156,2020-11-19,2020,11,Manipur,Chandel,25.073,94.438,Heroin,4.61,State Police
SZ006157,2019-07-19,2019,7,Delhi,South Delhi,28.5676,76.9588,MDMA,0.33,DRI
SZ006158,2023-10-19,2023,10,Andhra Pradesh,Visakhapatnam,15.4032,79.8074,Cannabis (Ganja),33.2,NCB
SZ006159,2019-03-04,2019,3,Jammu and Kashmir,Jammu,34.5571,76.2274,Cannabis (Ganja),11.42,Customs
SZ006160,2019-10-08,2019,10,Tamil Nadu,Coimbatore,11.5133,78.3449,Charas/Hashish,6.4,NCB
SZ006161,2020-06-12,2020,6,West Bengal,North 24 Parganas,23.2551,88.5949,Poppy Husk,292.87,State Police
SZ006162,2021-08-18,2021,8,Rajasthan,Kota,27.0474,74.0169,MDMA,4.37,NCB
SZ006163,2022-09-05,2022,9,West Bengal,North 24 Parganas,23.0226,87.4027,Charas/Hashish,1.46,BSF
SZ006164,2023-05-04,2023,5,Karnataka,Bengaluru Urban,14.59,75.554,Charas/Hashish,2.39,NCB
SZ006165,2024-12-17,2024,12,Jammu and Kashmir,Jammu,33.9472,76.5935,Charas/Hashish,0.13,State Police
SZ006166,2018-09-09,2018,9,Punjab,Amritsar,31.7121,74.5856,Cannabis (Ganja),40.63,NCB
SZ006167,2020-11-24,2020,11,Jammu and Kashmir,Poonch,34.3931,76.5351,Heroin,2.79,NCB
SZ006168,2023-04-24,2023,4,Assam,Dibrugarh,26.4969,92.5398,Cannabis (Ganja),113.14,NCB
SZ006169,2021-05-18,2021,5,Gujarat,Bhavnagar,22.5125,71.2619,Heroin,1.15,Customs
SZ006170,2019-01-25,2019,1,Jammu and Kashmir,Baramulla,34.2813,76.6044,Pharmaceutical Opioids,1.71,Coast Guard
SZ006171,2019-12-09,2019,12,Kerala,Kozhikode,10.3683,76.0675,Heroin,4.65,Coast Guard
SZ006172,2022-11-10,2022,11,Manipur,Churachandpur,25.288,93.8401,Opium,18.29,Customs
SZ006173,2023-12-23,2023,12,Manipur,Chandel,25.3656,93.5181,Charas/Hashish,0.48,NCB
SZ006174,2023-02-19,2023,2,Manipur,Imphal West,24.237,94.0752,Cannabis (Ganja),89.04,DRI
SZ006175,2020-07-20,2020,7,Jammu and Kashmir,Baramulla,33.046,75.901,MDMA,1.96,State Police
SZ006176,2024-08-04,2024,8,Mizoram,Champhai,22.9642,92.3989,MDMA,3.82,NCB
SZ006177,2024-01-02,2024,1,Odisha,Koraput,20.3559,85.4694,MDMA,0.95,State Police
SZ006178,2020-08-12,2020,8,Punjab,Ludhiana,31.1936,76.0722,Opium,2.66,State Police
SZ006179,2021-06-27,2021,6,Rajasthan,Barmer,26.5792,73.4753,Charas/Hashish,3.2,Customs
SZ006180,2023-12-15,2023,12,Maharashtra,Thane,19.198,75.579,Methamphetamine,3.1,State Police
SZ006181,2024-09-20,2024,9,Mizoram,Champhai,23.809,92.4754,Cannabis (Ganja),113.22,NCB
SZ006182,2018-11-21,2018,11,Jammu and Kashmir,Baramulla,33.2783,77.2154,Heroin,9.21,NCB
SZ006183,2022-10-13,2022,10,Maharashtra,Nashik,20.5418,75.9878,Cannabis (Ganja),61.77,State Police
SZ006184,2021-05-25,2021,5,Delhi,South Delhi,28.004,77.3068,Cannabis (Ganja),27.58,Customs
SZ006185,2023-10-03,2023,10,West Bengal,North 24 Parganas,23.0466,88.2936,Charas/Hashish,1.11,State Police
SZ006186,2023-11-01,2023,11,Manipur,Chandel,25.4131,94.2779,Cocaine,2.38,NCB
SZ006187,2021-05-02,2021,5,Mizoram,Lunglei,23.5533,93.2413,Opium,33.15,Customs
